label,tweet
0,@AmericanAir that was the worst customer service experience ever. Too bad for you I'm a lawyer. Enjoy my wrath.
1,@SouthwestAir y'all are fast we already have our 5 winners! Congrats!!
0,@USAirways 1 person to check in 50 people and the plane boards in 20 minutes and he is telling people @AmericanAir exec bene's not honored
0,@SouthwestAir link doesn't work
1,@JetBlue sent :-) curious to see what kind of comp we get.
0,@united How do you have a scheduled flight WITH NO CREW? Is there a competent person working at this airline?
0,@united 2nd Late Flight flight today
0,"@united - so they changed depart from 1:45 to 2:00pm &amp; it is now 1:40pm &amp; the Capt. just got off the plane to find a smoothie, 2pm my ass!!!"
1,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me
0,@united flying lax to Sfo and system won't let me check in. Your site tells me to do it through @AirCanada and they tell me through you.
0,"@USAirways I need help. In air on #717 to CLT from PHL. Conf: D1MQF5 Need confirmed on #1776 to BNA at 10:30. Been bumped all day, need home"
1,"@SouthwestAir ok, gotcha! ✈️😃👍"
1,@USAirways Oh well. I'll get to Cancun eventually.
0,@USAirways is anything being done to make Flight Attendants aware of AA member benefits? Embarrassing being argued with. Just happened.
1,@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER
0,@united new 737 plane; wifi: not working. Entertainment: non existent. New Seats: seriously uncomfortable. Really? #unitedfail UA1550
0,@united I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! #worstservice
0,@united yes lots. You have terrible customer service at Newark and despite raising a complaint there we were ignored hence the tweet
0,"@united booked a flight yesterday, appeared in my account + confirm email but since a few hours all disappeared and err ""no segment in this"""
0,@AmericanAir how have you not loaded our luggage on the plane and were OVER an hour delayed? #Flight293
0,@USAirways just informed of three hour delay. Pick up the phone and get me on another flight!
0,@united we have tried to change our flight THREE times on the phone and got disconnected each time.
1,Yes!! Thanks so much!!! 💜“@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”
0,@USAirways  in don't have it on me at the time as I am taking Amtrak home. How do we call for partial refunds?
0,"@united missed it.  Incoming on time, then Sat for 30, then no jetbridge driver...missed a 45min connection from an on time flight..."
0,@USAirways @Truthh4 they didn't give you the wifi password? Smh
0,@united UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.
0,@united. Thanks United for the no running water and Late Flight flight from Grand Rapids to Denver
0,@united Was just hung up on by customer service after waiting 30 min on hold...guess that vacation's not happening? Website wasn't working.
0,"@AmericanAir To announce DURING BOARDING that you chose to limit catering to the point that you WILL run out shows a lack of planning, IMO."
0,@AmericanAir wasn't offered a flight out of PHL until TUESDAY so had to ask to be booked to Houston instead of Austin.
0,@united  once again your customer service at the providence airport was horrible. Do you actually care about customers or just making money?
0,"@united - handed a slip of paper,&amp;said to call 1800#. Have called 2x/day trying to get it sent, still @ layover airport.Have that ref # tho."
1,@JetBlue ugh always know a way to my heart 😘🙌
0,@AmericanAir 1st leg of my flight 2 nyc tomorrow has been Cancelled Flightled. if you make me hold for 2hrs i may miss my only chance back home!
0,@USAirways flight 413 my carryon is missing.stollen off plane or left at gate. Worst customer service. Doesn't seem to be anyone's concern.
0,@USAirways Like I thought this was America.  When did US Airways start operating under the rules of communist Russia?
0,@AmericanAir Is there a way to add my AA number to an itinerary that doesn't involve sitting on hold for 1.5 hours?
0,@united 4 of us are stranded   And flying from New Orleans to Huston tonight and we will be stuck there for two days. Rather fly than wait.
0,@USAirways ...Loosing a lot of business by using Barclays. I cant believe that you cant apply for a card if you live in Iowa.
0,@USAirways we did. It added about seven hours to our day... So far... Want to take odds on our bags being on the carousel in KC? #notcool
0,@united was a sponsor of the oscars? No wonder it was a half hour delayed. #Oscars
0,@united three delayed flights and missed connections on first class flights and not get any compensation for losing those seats...
0,"@AmericanAir -- This is after you Cancelled Flightled our flight into Buffalo because of ""weather"" and lied to us and said other airlines Cancelled Flightled"
0,@AmericanAir over 70 days  no contact from a human or apology letter. @AmericanAir is #yucki. Read all about it soon http://t.co/9R9OmzQAVI
0,@AmericanAir I did 50 times and no one was helpful I'm missing work nd school nd the manager REM from mia told me he didn't want to talk us
0,@AmericanAir - gold elite loyalty customer..can't count on my hometown preferred airline to do right. #bummed..
0,@SouthwestAir step 1: be less shot. Step 2: acknowledge customers other places than Twitter. Step 3: don't suck so much
1,"@united Both flights went great and improved my view of your airline, cheers! Flight attendents on UA1022 deserve a raise"
0,"@USAirways tough night, two 90 minute calls, on hold, delayed here in Phoenix for two days because of one aircraft not ready? Not acceptable"
0,@AmericanAir Best planes in the business. NOT? AA5411 today. http://t.co/I7Vdi9WqSF
0,"@united I did, and as I thought, nothing happened"
0,@USAirways has the worst customer service line.  I've called them 8 times today and not once was I able to talk to a real human being.
0,@AmericanAir there are no more flights via united when I arrive to DFW and my car is parked at IAH 😁
0,@JetBlue as much i have paid in fees. Plus hotel and food because of your changes i could had flown with a more reliable airline #no2jetblue
0,@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?
1,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!
1,"“@JetBlue: @sylvie75015 Good morning, Sylvie! Have a great flight! #yourock” &gt; Thank you #JetBlue! @mxo42 @henrikwagner73 #JetBlueRocks"
0,@AmericanAir he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.
0,@united website says my flight is on time. It leaves in 15 min and nobody has boarded yet. #pathetic #needtobehonest
0,@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.
0,@USAirways I am in meetings in California and have no luggage!!
0,@USAirways pilot for flight 729 didn't show until after departure ⌚️ &amp; now there's a broken computer. Next time flying @United. #ALWAYSLate Flight
0,@USAirways lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.
0,"@united, no, your service here pretty much ruined my day, but thanks for the weak attempt"
0,@USAirways   Not good. On hold for over an hour. http://t.co/wSgYckCIIO
1,"@SouthwestAir Sorry to spam, it would just be so awesome to see @Imaginedragons in Vegas. Your help would be absolutely amazing."
0,"@SouthwestAir where are our pilots? Plane is here flight says it's still on time, but we should of been off the ground 15 minutes ago."
1,@americanair Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3
0,".@united all other ANA ticket holders get to use the lounge, too. But not us. Because United booked us. #grumpykim"
0,"@JetBlue waiting at HPN on plane more than an hour since landing b/c of no gate, please get us off this plane!"
0,@SouthwestAir lets chat about flights to and from BWI and the Carolina area... Can a girl get break? I've had to resort to USAir 😖 2 a day?!
0,@USAirways is anyone working today?? Anyone want to pick up a phone?
0,@united my baggage is in shannon now so never mind u can work on giving me some $$$ back now
0,@AmericanAir just need to know why it wasn't done like it was promised it would yesterday
0,@USAirways now you have over 50 people in line. This is stupid!!! What the heck!
0,@united I have sent a message with a bag tag. Have you looked?
0,@JetBlue get flight 16 into the air
0,@JetBlue is it your standard protocol to call security onto a plane for a crying baby?
0,@united so disgusted and disappointed with united airlines luggage policies and attitude toward musicians. Unacceptable
1,@AmericanAir hats off to Admiral Lounge attendant @ YYZ Terminal 3 who gave her banana to our toddler when none avail elsewhere.
0,@united it's freezing on the gate bridge#waitingforbags#united#EWR
